order_id,customer_id,region_code,status,order_date
991,571,SOUTH,DELIVERED,2025-08-22 08:32:29
992,442,EAST,SHIPPED,2026-02-12 12:44:41
993,399,NORTH,CANCELLED,2025-10-21 00:00:00
994,503,WEST,RETURNED,2025-08-10 06:19:21
995,576,NORTH,SHIPPED,2025-06-05 14:38:21
996,270,WEST,CANCELLED,2025-11-27 19:17:11
997,362,EAST,DELIVERED,2024-09-22 07:43:24
998,29,NORTH,RETURNED,2024-11-13 00:00:00
999,376,NORTH,DELIVERED,2026-03-22 22:56:52
1000,350,NORTH,CANCELLED,2025-07-04 03:57:29
