order_id,customer_id,region_code,status,order_date
941,132.0,SOUTH,SHIPPED,2025-04-01 09:34:36
942,129.0,SOUTH,SHIPPED,2024-10-05 16:00:00
943,436.0,NORTH,PLACED,2024-08-20 05:16:27
944,496.0,NORTH,CANCELLED,2025-01-05 02:56:43
945,111.0,NORTH,PLACED,2025-08-04 23:01:34
946,122.0,NORTH,DELIVERED,2024-09-26 01:38:16
947,309.0,NORTH,PLACED,2026-04-05 07:08:47
948,127.0,SOUTH,RETURNED,2025-11-05 00:24:43
949,205.0,EAST,SHIPPED,2024-08-28 08:07:37
950,93.0,EAST,SHIPPED,2025-10-29 22:02:45
951,357.0,SOUTH,DELIVERED,2026-05-31 19:37:36
952,513.0,SOUTH,RETURNED,2025-09-01 18:53:15
953,584.0,NORTH,PLACED,2026-05-04 04:53:50
954,593.0,SOUTH,PLACED,2026-02-12 14:23:36
955,197.0,SOUTH,DELIVERED,2026-07-06 22:51:48
956,551.0,NORTH,PLACED,2026-07-24 11:37:57
957,220.0,WEST,RETURNED,2025-05-17 06:03:48
958,190.0,NORTH,CANCELLED,2024-12-24 01:57:30
959,364.0,WEST,CANCELLED,2025-01-19 01:03:15
960,527.0,WEST,SHIPPED,2024-11-01 06:17:22
961,322.0,WEST,PLACED,2024-10-30 07:08:23
962,533.0,WEST,SHIPPED,2026-03-20 16:30:31
963,370.0,NORTH,DELIVERED,2024-10-08 11:54:37
964,336.0,NORTH,CANCELLED,2025-05-31 11:32:14
965,291.0,EAST,CANCELLED,2026-01-21 06:10:24
966,455.0,WEST,SHIPPED,2025-03-19 07:40:30
967,439.0,NORTH,SHIPPED,2026-07-01 14:07:58
968,488.0,SOUTH,DELIVERED,2024-08-15 13:02:34
969,504.0,WEST,PLACED,2025-07-11 20:41:49
970,536.0,NORTH,PLACED,2024-11-24 23:15:45
971,405.0,NORTH,CANCELLED,2026-03-04 11:59:40
972,173.0,EAST,PLACED,2025-01-07 05:56:12
973,347.0,WEST,SHIPPED,2024-11-08 23:09:00
974,239.0,WEST,CANCELLED,2025-03-09 22:39:19
975,596.0,EAST,RETURNED,2026-03-16 01:12:22
976,410.0,WEST,DELIVERED,2026-01-05 10:27:27
977,415.0,EAST,CANCELLED,2024-11-28 01:56:59
978,466.0,NORTH,PLACED,2025-02-16 07:53:42
979,502.0,SOUTH,CANCELLED,2025-12-06 16:22:56
980,138.0,NORTH,PLACED,2026-03-01 16:15:20
981,55.0,WEST,PLACED,14-01-2026
982,28.0,WEST,SHIPPED,2025-11-18 04:57:31
983,335.0,EAST,SHIPPED,2025-12-01 16:59:53
984,99.0,WEST,PLACED,2026-04-13 08:16:55
985,478.0,EAST,SHIPPED,2026-01-01 21:00:35
986,510.0,EAST,CANCELLED,2025-09-30 22:28:36
987,352.0,NORTH,RETURNED,2026-03-22 00:02:08
988,33.0,NORTH,CANCELLED,2025-05-30 14:04:36
989,461.0,WEST,DELIVERED,2025-07-15 08:32:31
990,471.0,NORTH,PLACED,2024-12-20 23:46:40
991,571.0,SOUTH,DELIVERED,2025-08-22 08:32:29
992,442.0,EAST,SHIPPED,2026-02-12 12:44:41
993,399.0,NORTH,CANCELLED,21-10-2025
994,503.0,WEST,RETURNED,2025-08-10 06:19:21
995,576.0,NORTH,SHIPPED,2025-06-05 14:38:21
996,270.0,WEST,CANCELLED,2025-11-27 19:17:11
997,362.0,EAST,DELIVERED,2024-09-22 07:43:24
998,29.0,NORTH,RETURNED,13-11-2024
999,376.0,NORTH,DELIVERED,2026-03-22 22:56:52
1000,350.0,NORTH,CANCELLED,2025-07-04 03:57:29
