item_id,order_id,product_id,quantity,unit_price,discount_percent
1805,501,238,1,55404.29,5
1806,613,377,4,67348.98,34
1807,168,383,3,62946.81,34
1808,150,329,3,33753.58,37
1809,412,382,4,30986.84,49
1810,300,152,4,34066.01,26
1811,369,443,1,2321.67,8
1812,341,368,4,28052.43,34
1813,883,169,1,24018.4,40
1814,149,350,5,62120.72,47
1815,164,588,2,17455.24,50
1816,211,406,1,42497.7,7
1817,514,558,1,6781.32,36
1818,5,261,5,59892.02,10
1819,758,233,3,28644.48,20
1820,750,383,5,66762.69,33
1821,673,403,2,29954.39,47
1822,418,109,2,3092.45,29
1823,160,193,1,45556.57,32
1824,820,111,4,43582.42,4
1825,712,314,2,66028.47,19
1826,846,215,5,3195.25,12
1827,25,17,1,21900.76,13
1828,191,74,1,57564.23,7
1829,433,367,4,4431.86,38
1830,308,352,4,49707.81,19
1831,439,490,5,45950.34,43
1832,504,33,4,19271.06,1
1833,262,485,4,25839.39,49
1834,101,433,5,12448.18,22
1835,972,503,1,2613.35,31
1836,778,89,4,30354.2,5
1837,85,252,1,3485.81,47
1838,346,248,5,61857.13,2
1839,331,318,5,39734.29,28
1840,222,421,1,34807.35,8
1841,608,29,5,27557.64,32
1842,186,475,3,62709.41,24
1843,821,549,1,9973.41,7
1844,715,530,4,32396.15,28
1845,301,167,1,24275.96,21
1846,437,113,2,50494.41,4
1847,204,494,-4,36096.3,24
1848,795,181,4,22315.44,11
1849,229,349,5,1374.1,14
1850,731,456,1,20081.32,8
1851,136,577,1,1786.02,23
1852,814,441,1,34082.09,44
1853,378,557,1,47439.52,2
1854,286,447,5,56864.63,4
1855,67,90,3,51384.35,42
1856,367,487,4,9417.45,15
1857,929,141,1,42009.2,5
1858,585,192,2,10885.83,34
1859,383,571,3,32271.94,50
1860,673,190,5,40223.14,35
1861,41,238,2,52865.73,8
1862,765,401,1,31237.6,32
1863,808,13,1,53272.35,17
1864,600,544,1,34727.82,8
1865,328,250,4,41738.03,12
1866,680,487,4,9335.39,6
1867,177,398,5,12286.29,34
1868,880,73,2,13361.87,32
1869,149,70,4,26214.7,4
1870,580,169,2,26219.47,26
1871,860,371,2,25553.87,26
1872,62,443,1,2507.65,49
1873,405,29,2,29517.87,23
1874,401,461,5,51067.94,14
1875,767,131,4,28331.47,50
1876,522,417,2,2787.55,33
1877,295,510,1,39025.01,1
1878,428,68,5,47192.29,49
1879,150,41,3,29258.21,17
1880,476,350,3,65860.18,38
1881,335,316,4,24637.39,24
1882,776,574,5,53271.72,50
1883,588,141,4,46748.54,44
1884,502,351,5,40546.13,40
1885,65,258,3,17223.88,18
1886,609,526,2,35065.37,20
1887,929,246,5,17003.76,19
1888,197,344,5,15963.61,17
1889,271,435,2,29848.87,50
1890,143,303,2,64448.14,23
1891,730,556,5,2028.18,29
1892,596,533,2,57217.58,46
1893,898,299,2,43059.27,50
1894,649,346,2,46444.58,31
1895,384,252,4,3518.07,17
1896,955,582,4,55676.34,9
1897,261,74,3,55091.71,24
1898,833,564,4,49848.88,12
1899,832,261,4,56210.83,35
1900,598,284,5,7562.76,12
1901,273,53,4,18482.24,31
1902,610,111,4,47991.57,20
1903,123,144,2,46648.96,48
1904,821,56,1,48839.66,17
1905,111,562,5,15714.05,50
1906,99,434,2,23402.14,42
1907,581,62,1,13257.04,39
1908,737,284,3,7248.96,14
1909,226,585,3,25964.07,22
1910,861,243,2,19416.53,37
1911,325,226,2,37923.44,24
1912,209,555,5,28473.24,10
1913,94,585,5,26322.85,17
1914,829,498,1,22032.07,26
1915,227,248,4,55654.97,11
1916,940,226,3,30475.47,15
1917,688,316,4,25152.56,38
1918,870,396,4,19394.45,6
1919,868,84,4,35181.95,28
1920,154,394,5,12552.23,1
1921,555,279,2,33127.07,31
1922,448,537,3,46659.44,31
1923,520,398,4,12188.82,23
1924,148,80,5,45347.7,43
1925,387,173,4,53162.21,20
1926,362,415,3,20967.59,18
1927,921,237,4,35275.14,30
1928,984,25,5,54485.02,44
1929,67,464,1,25364.89,22
1930,369,391,1,24704.54,46
1931,457,435,1,27041.12,22
1932,235,276,3,50288.5,16
1933,491,162,2,40305.0,37
1934,661,530,5,36351.81,12
1935,867,38,4,25663.26,48
1936,235,93,2,3084.59,44
1937,567,52,3,9002.41,16
1938,464,153,3,15509.98,27
1939,286,191,2,19223.38,10
1940,534,69,-2,61193.77,39
1941,54,587,2,10767.87,30
1942,965,434,2,25048.78,12
1943,618,79,1,10755.6,17
1944,837,184,5,29794.76,29
1945,567,378,2,6039.22,11
1946,252,9,3,19997.72,49
1947,279,526,1,37215.98,3
1948,404,139,2,41853.27,9
1949,867,136,2,48315.61,23
1950,588,286,4,7070.52,11
1951,728,113,-2,39543.24,38
1952,773,44,1,61950.62,8
1953,1,295,4,64159.84,31
1954,694,405,5,52080.22,25
1955,911,538,-4,22933.06,33
1956,363,592,4,10464.04,33
1957,960,418,2,42204.71,31
1958,130,38,2,23264.22,23
1959,863,306,1,45128.67,26
1960,392,385,3,16891.38,20
1961,499,204,1,27730.43,49
1962,654,151,4,53781.19,50
1963,777,144,3,51089.01,9
1964,17,233,4,26555.21,25
1965,478,477,3,27104.85,29
1966,134,426,1,47920.07,9
1967,919,104,3,18569.31,22
1968,477,396,4,18509.19,18
1969,364,525,5,16120.48,30
1970,70,361,3,54413.81,32
1971,170,12,1,4081.71,45
1972,576,277,1,35484.54,13
1973,646,534,3,42220.26,25
1974,343,472,3,52891.11,18
1975,377,53,5,18249.76,28
1976,777,500,4,9396.81,2
1977,683,562,5,16950.66,9
1978,956,387,3,20542.33,28
1979,750,274,2,20872.11,12
1980,96,394,3,11274.68,2
1981,46,311,1,64923.83,12
1982,429,583,2,11260.67,9
1983,438,561,5,56358.53,13
1984,1,68,2,60077.22,16
1985,745,495,1,50367.5,10
1986,948,506,1,17618.65,29
1987,832,351,5,43163.88,23
1988,872,481,3,34628.23,35
1989,911,339,3,48056.65,42
1990,699,533,3,70966.71,49
1991,919,252,2,3877.66,27
1992,495,279,3,33657.33,19
1993,511,415,1,25885.35,19
1994,821,264,1,33530.83,35
1995,229,225,2,54188.55,9
1996,949,101,5,27645.99,26
1997,761,410,4,33938.81,19
1998,84,249,2,18422.17,42
1999,68,322,1,24109.66,27
2000,158,425,4,56135.72,21
2001,961,380,1,5592.46,31
2002,901,504,4,19223.63,25
2003,441,241,3,17953.56,10
2004,345,164,5,58439.14,24
2005,874,85,1,54054.67,50
2006,756,9,2,18250.34,31
2007,919,95,2,54203.22,0
2008,483,182,1,44384.09,23
2009,696,366,5,18901.65,10
2010,915,318,3,32105.57,37
2011,85,41,5,26579.43,12
2012,809,175,4,50762.19,31
2013,111,274,5,21948.95,33
2014,74,292,2,19470.38,38
2015,873,267,2,53697.24,44
2016,528,99,4,25370.05,44
2017,291,33,4,22614.24,42
2018,167,485,4,22931.81,32
2019,314,301,4,34553.45,15
2020,814,317,3,17889.7,29
2021,153,159,1,15618.93,37
2022,897,121,2,3152.04,28
2023,130,153,1,16265.42,21
2024,705,328,5,33059.67,30
2025,446,420,1,31464.14,42
2026,966,566,5,26513.8,45
2027,215,485,1,22972.06,25
2028,197,354,1,16870.42,16
2029,399,192,4,10945.1,25
2030,803,332,4,21446.7,20
2031,764,433,3,13695.99,48
2032,581,189,1,64793.06,10
2033,978,257,-4,36768.83,21
2034,152,44,2,49622.54,38
2035,508,285,-2,10520.13,26
2036,40,10,3,45928.38,39
2037,382,346,1,36450.54,49
2038,845,514,2,7620.4,21
2039,697,518,3,33580.38,33
2040,605,202,4,51720.86,46
2041,820,41,4,35895.33,37
2042,561,298,5,9021.97,29
2043,46,292,3,19145.1,37
2044,643,65,4,30814.64,26
2045,952,475,5,60431.19,20
2046,855,229,4,16098.46,41
2047,873,40,2,39569.21,37
2048,261,405,3,43580.47,14
2049,42,228,4,18475.63,0
2050,441,49,1,15396.25,17
2051,549,560,4,45590.78,46
2052,814,314,5,64286.58,31
2053,595,219,5,25547.28,18
2054,799,119,2,10957.34,24
2055,575,337,2,62182.96,12
2056,15,440,1,31183.51,15
2057,970,492,1,21955.88,47
2058,749,265,2,11187.99,42
2059,264,426,2,58488.21,13
2060,747,168,3,1586.78,18
2061,317,556,5,2238.11,4
2062,160,125,1,21355.29,4
2063,798,277,2,36618.73,28
2064,346,125,5,20273.65,49
2065,548,477,5,21431.59,42
2066,630,285,1,9415.23,5
2067,362,181,4,28407.55,34
2068,968,257,1,47343.47,39
2069,824,89,1,29445.6,21
2070,165,535,5,54910.71,48
2071,647,360,1,55714.13,24
2072,812,443,1,2463.74,49
2073,832,413,2,6875.85,39
2074,653,496,5,42512.37,4
2075,1000,233,4,29248.27,29
2076,397,330,3,21288.2,2
2077,38,464,2,22252.55,22
2078,18,382,3,26272.82,0
2079,993,323,4,45649.47,6
2080,609,534,5,53512.7,37
2081,140,485,4,24369.0,35
2082,744,349,1,1289.8,2
2083,806,325,2,13067.9,27
2084,301,40,-1,32467.57,19
2085,681,141,3,53996.41,9
2086,288,349,4,1425.99,33
2087,373,77,4,30285.89,19
2088,417,24,1,31896.33,20
2089,190,96,2,42967.51,38
2090,614,103,3,11088.2,16
2091,787,342,3,61080.9,11
2092,591,218,5,43443.84,14
2093,51,284,3,8187.42,35
2094,773,555,1,36643.84,35
2095,958,592,5,9106.06,35
2096,674,305,1,5041.95,48
2097,954,42,3,27063.26,26
2098,96,342,3,58607.82,8
2099,71,97,5,53304.47,30
2100,44,481,3,32847.87,6
2101,271,163,5,5099.02,50
2102,254,84,3,29653.87,41
2103,941,583,1,12018.76,1
2104,482,224,2,18677.72,43
2105,522,245,4,52609.42,33
2106,897,280,5,39000.91,49
2107,863,193,4,41234.73,3
2108,441,217,5,34527.39,12
2109,845,541,3,25634.81,25
2110,998,422,5,26322.57,15
2111,632,128,4,13055.12,38
2112,510,2,1,56009.96,12
2113,765,260,2,52453.07,41
2114,595,123,2,18450.41,2
2115,237,256,1,13998.6,43
2116,405,137,2,32989.01,7
2117,589,3,2,25814.92,44
2118,15,424,1,24116.18,28
2119,148,151,1,53834.81,20
2120,421,388,5,64787.24,28
2121,680,207,2,48127.58,22
2122,193,249,4,17689.53,17
2123,448,51,3,42798.04,29
2124,163,63,1,60313.97,33
2125,297,209,4,28511.24,18
2126,145,291,3,43690.05,49
2127,15,485,5,20767.11,29
2128,357,311,2,56084.86,44
2129,885,283,4,39297.59,17
2130,165,492,2,24565.42,8
2131,18,241,4,18801.36,35
2132,522,149,1,52049.73,23
2133,535,261,1,53001.96,42
2134,529,318,4,31208.05,36
2135,981,110,2,17445.18,16
2136,830,251,5,65292.85,36
2137,819,543,2,43093.17,33
2138,4,153,1,16506.26,44
2139,789,568,4,14352.57,0
2140,493,199,2,4277.81,19
2141,739,436,3,47834.02,17
2142,601,205,4,9753.09,38
2143,579,578,3,3442.29,30
2144,640,201,2,37354.53,21
2145,366,483,2,8791.21,31
2146,234,442,5,4675.56,4
2147,106,579,2,45751.6,2
2148,210,479,4,6111.17,47
2149,75,106,5,55952.09,8
2150,227,220,2,47153.65,2
2151,263,12,5,4452.68,17
2152,659,461,2,40489.6,15
2153,627,122,1,70719.81,50
2154,613,550,2,6845.45,44
2155,284,555,2,35056.51,44
2156,747,7,4,67820.9,13
2157,815,422,3,24697.21,32
2158,597,235,5,55750.3,27
2159,714,358,3,59251.02,35
2160,713,169,1,27088.76,40
2161,586,22,3,42831.01,10
2162,240,47,2,23683.67,13
2163,203,136,3,42953.43,42
2164,461,232,5,14059.83,7
2165,744,210,3,30955.87,48
2166,307,443,2,2381.07,10
2167,486,388,1,55175.07,2
2168,546,180,4,35029.75,48
2169,162,217,1,29342.12,6
2170,446,235,2,55538.0,33
2171,731,569,5,33086.54,37
2172,921,600,3,53420.51,10
2173,849,546,5,41596.77,28
2174,436,177,5,16197.0,28
2175,286,324,3,58381.51,46
2176,818,21,2,6995.56,24
2177,792,549,4,12211.86,37
2178,119,130,1,14252.98,44
2179,547,116,5,41457.81,41
2180,595,139,1,48876.96,34
2181,897,238,2,54564.35,3
2182,521,557,1,44787.59,35
2183,86,348,5,34871.8,16
2184,268,341,5,57166.15,11
2185,46,438,4,60649.81,13
2186,144,226,1,34854.39,39
2187,453,74,4,66524.14,34
2188,83,330,4,21039.31,17
2189,868,346,1,35537.66,0
2190,799,28,1,38404.67,46
2191,32,86,3,38041.73,47
2192,828,600,1,41612.9,12
2193,493,101,4,30004.9,34
2194,664,381,1,55529.0,47
2195,992,27,2,46735.18,20
2196,389,118,5,51857.07,48
2197,300,268,2,48560.51,9
2198,615,591,5,59304.52,31
2199,535,79,2,8932.55,48
2200,296,514,5,9105.97,20
2201,389,481,1,33900.7,29
2202,27,46,5,453.06,42
2203,268,252,4,3366.89,21
2204,91,371,5,21605.09,9
2205,415,387,5,17303.89,26
2206,153,276,5,40897.8,20
2207,379,51,3,47571.62,10
2208,804,591,4,63951.09,35
2209,732,41,4,27089.95,13
2210,247,421,5,45472.04,35
2211,472,364,1,65446.78,49
2212,652,539,2,24212.59,3
2213,275,49,1,15668.69,16
2214,855,542,1,6314.49,33
2215,757,6,3,46643.76,16
2216,986,182,5,56928.41,31
2217,902,255,5,55059.65,45
2218,783,193,5,42487.43,25
2219,275,249,2,18694.93,9
2220,714,410,5,35078.06,46
2221,175,535,5,63322.45,42
2222,749,315,4,42478.23,1
2223,249,430,2,52750.1,46
2224,866,542,4,5141.29,19
2225,984,258,1,15016.31,2
2226,842,400,3,61464.19,40
2227,400,161,3,50271.36,23
2228,776,298,1,7071.07,50
2229,235,378,3,6852.19,11
2230,301,197,1,2203.36,30
2231,387,316,4,26757.49,18
2232,526,590,5,52528.29,1
2233,791,232,1,15199.71,35
2234,715,513,5,55822.8,17
2235,340,138,4,3054.15,44
2236,64,349,1,1161.67,40
2237,59,299,2,43043.34,13
2238,214,364,2,66490.24,16
2239,602,323,1,50632.6,14
2240,827,145,1,2210.12,45
2241,615,466,5,287.43,50
2242,127,558,-1,6961.53,12
2243,247,94,2,6246.31,8
2244,415,331,2,44806.5,26
2245,876,36,1,55229.94,48
2246,627,518,4,35909.19,20
2247,399,98,4,52649.2,26
2248,798,566,5,31632.15,0
2249,934,190,2,45399.63,1
2250,601,110,3,16870.76,7
2251,563,131,5,27565.05,0
2252,251,387,3,19407.93,44
2253,510,271,3,66884.02,38
2254,123,426,1,58109.48,43
2255,219,402,3,44304.63,22
2256,138,60,1,7453.75,4
2257,828,127,5,490.81,36
2258,294,112,5,14644.76,14
2259,407,543,4,39462.41,1
2260,601,143,4,57766.74,46
2261,162,221,5,26988.97,9
2262,76,246,4,17487.94,21
2263,429,79,1,9175.04,2
2264,713,302,2,30192.49,26
2265,964,44,3,56102.53,49
2266,812,346,2,41402.1,25
2267,439,446,1,7518.47,6
2268,120,132,4,59098.35,1
2269,962,44,2,60157.79,3
2270,533,209,3,31303.87,38
2271,91,28,4,30869.19,29
2272,75,329,2,30470.64,11
2273,787,224,3,23336.15,22
2274,54,441,5,32523.87,27
2275,586,112,4,16253.22,31
2276,435,575,2,32412.2,33
2277,852,271,3,65510.46,2
2278,119,248,3,60405.3,0
2279,813,541,4,29246.7,21
2280,306,244,4,41499.16,35
2281,755,542,2,5477.09,13
2282,240,384,5,11897.53,3
2283,105,380,4,6293.07,1
2284,621,49,5,13514.63,36
2285,595,67,3,58667.19,11
2286,958,17,4,26906.15,37
2287,827,170,4,49411.72,45
2288,587,431,5,53230.71,24
2289,891,304,5,28517.98,48
2290,615,468,1,29034.63,18
2291,149,549,3,11056.28,40
2292,975,583,2,10298.49,36
2293,106,302,1,32525.2,19
2294,584,200,2,30346.85,6
2295,190,229,3,18852.98,49
2296,993,441,4,32658.13,3
2297,418,24,5,27551.37,25
2298,656,121,4,3875.74,1
2299,658,453,2,41203.84,19
2300,576,234,5,46398.03,20
2301,687,371,2,26057.71,33
2302,142,575,1,34477.32,18
2303,848,4,3,53954.53,42
2304,121,146,5,59540.59,21
2305,31,563,2,12584.2,48
2306,368,558,2,6604.15,17
2307,96,564,4,60162.53,22
2308,417,75,2,8192.57,30
2309,829,437,1,33581.08,43
2310,904,150,2,19541.32,20
2311,586,345,1,30422.85,12
2312,796,274,4,23753.41,15
2313,602,319,5,8208.97,2
2314,876,31,2,57357.02,14
2315,2,7,5,60542.36,25
2316,930,399,1,70702.32,7
2317,854,397,5,6828.7,5
2318,685,198,5,29859.97,1
2319,50,68,4,54566.52,39
2320,664,286,-1,7182.02,38
2321,75,330,1,23121.87,49
2322,182,535,2,67549.7,28
2323,658,422,2,24265.72,23
2324,226,287,3,27106.54,31
2325,452,454,5,38409.42,10
2326,60,460,2,48804.98,48
2327,884,422,2,28997.15,22
2328,20,569,1,31261.36,31
2329,743,486,4,56853.09,10
2330,579,69,-3,46847.88,33
2331,691,547,3,15404.9,12
2332,204,208,4,29777.53,8
2333,978,322,-3,26223.45,10
2334,208,354,4,17230.87,34
2335,950,82,4,25011.96,10
2336,695,105,1,56024.03,0
2337,389,116,2,44937.1,15
2338,845,526,3,32996.8,31
2339,560,588,-3,14639.48,12
2340,224,459,1,66923.93,34
2341,304,315,3,46589.59,46
2342,985,173,-5,55245.67,9
2343,885,406,3,38773.23,6
2344,442,283,3,39630.1,15
2345,463,210,3,32833.78,25
2346,482,548,1,57399.61,29
2347,759,512,5,41380.02,11
2348,77,15,2,66937.52,31
2349,916,550,2,6987.95,12
2350,268,532,4,14263.28,34
2351,349,504,5,18357.05,48
2352,437,238,5,54610.81,7
2353,869,528,2,64648.41,20
2354,419,30,3,52306.7,48
2355,461,24,4,30223.86,37
2356,558,439,4,33322.13,7
2357,465,490,1,43329.71,31
2358,242,415,5,24681.22,9
2359,881,16,3,46513.87,24
2360,554,148,1,51391.67,10
2361,185,230,-3,35971.69,10
2362,89,403,3,24892.81,21
2363,553,459,1,63162.69,25
2364,584,154,1,5286.89,49
2365,960,179,1,42775.22,8
2366,336,582,4,62984.46,48
2367,609,41,5,32285.54,49
2368,699,275,2,7631.17,38
2369,555,296,5,32536.65,10
2370,130,39,3,68729.51,38
2371,709,236,5,33082.22,46
2372,613,257,5,48095.42,41
2373,134,306,5,41540.94,47
2374,625,525,5,16881.8,41
2375,87,291,3,47791.84,34
2376,520,469,1,18604.5,28
2377,94,366,2,19885.94,34
2378,412,459,4,59318.87,34
2379,788,192,1,12547.28,28
2380,282,390,1,650.15,4
2381,737,473,4,62475.4,31
2382,394,555,2,37111.43,36
2383,938,447,5,53490.66,9
2384,858,133,3,1202.09,12
2385,506,40,5,35515.81,33
2386,1,409,2,7395.5,50
2387,244,378,1,7168.5,1
2388,680,370,4,39753.84,39
2389,340,468,5,22246.32,43
2390,128,172,3,10033.72,11
2391,798,351,3,37459.87,11
2392,957,537,4,48764.62,25
2393,201,144,3,58072.88,39
2394,302,191,2,20589.23,8
2395,700,546,5,50449.66,50
2396,401,228,2,20374.52,36
2397,957,106,3,55314.25,16
2398,82,336,2,54741.15,21
2399,740,495,2,62155.05,21
2400,399,172,5,8032.59,37
2401,227,228,3,20272.89,50
2402,703,379,1,26758.77,32
2403,109,574,4,49611.79,1
2404,975,502,5,35442.48,24
2405,973,573,3,35586.34,20
2406,775,500,3,9560.54,14
2407,8,199,3,5055.5,7
2408,899,525,5,14109.36,7
2409,936,493,5,16125.37,3
2410,204,535,3,62143.56,17
2411,813,39,1,69507.72,13
2412,404,315,1,42863.75,29
2413,111,335,3,11679.25,13
2414,747,178,3,53289.59,13
2415,838,430,4,58833.03,33
2416,100,244,4,36726.4,20
2417,47,17,5,21684.83,9
2418,714,112,3,17812.94,50
2419,90,37,3,3621.74,24
2420,631,542,1,5977.75,33
2421,485,575,-1,32257.34,8
2422,776,490,1,41529.57,8
2423,241,527,5,59681.88,49
2424,357,412,2,35222.84,21
2425,571,439,4,27277.12,20
2426,885,598,5,43948.28,48
2427,461,552,-4,9652.12,10
2428,142,505,3,26308.11,47
2429,915,287,5,33135.17,46
2430,603,433,3,13099.62,20
2431,807,295,2,63634.22,19
2432,981,122,1,70859.09,27
2433,341,27,2,46037.25,0
2434,904,41,1,28084.49,19
2435,382,236,5,35308.27,14
2436,75,243,2,23755.72,7
2437,819,334,3,31248.77,0
2438,332,349,4,1063.88,13
2439,649,436,5,48418.8,43
2440,103,291,3,45291.68,33
2441,538,393,4,40304.44,45
2442,503,148,4,55977.47,44
2443,960,228,4,19773.84,40
2444,808,452,3,52667.08,9
2445,765,7,2,59250.35,32
2446,757,172,3,8351.65,4
2447,539,224,2,22121.02,6
2448,755,137,2,39090.65,8
2449,205,147,1,26976.64,39
2450,95,61,4,12372.53,5
2451,533,251,4,54546.79,10
2452,209,567,4,23767.43,34
2453,170,483,4,8754.23,5
2454,682,467,2,44959.3,22
2455,492,476,3,5728.88,23
2456,576,273,4,33663.94,9
2457,884,585,1,21711.26,39
2458,93,524,4,46433.91,42
2459,568,247,1,41271.04,35
2460,890,187,4,11480.52,41
2461,481,180,1,39302.19,13
2462,204,454,2,46572.69,41
2463,597,191,1,18714.47,11
2464,159,591,5,67260.05,13
2465,759,422,2,32108.29,46
2466,438,335,5,11177.1,19
2467,242,567,5,22222.86,10
2468,333,373,2,21008.8,34
2469,209,328,5,40806.21,17
2470,428,126,4,52769.73,29
2471,755,505,2,23494.72,25
2472,297,254,1,64956.61,16
2473,887,260,5,56145.04,49
2474,511,120,2,59536.15,38
2475,845,597,4,35778.45,36
2476,179,451,1,15392.7,21
2477,253,480,5,34985.18,46
2478,116,220,4,52246.05,20
2479,142,594,5,69631.87,33
2480,249,134,2,16262.28,43
2481,771,101,2,30086.28,25
2482,747,56,5,39895.88,2
2483,905,46,3,568.33,31
2484,622,477,5,24277.32,36
2485,449,358,2,58236.12,46
2486,722,382,5,25790.03,15
2487,653,548,4,57346.84,48
2488,810,42,2,20413.32,19
2489,242,398,1,12944.57,50
2490,588,329,1,34322.51,22
2491,856,167,2,28920.85,36
2492,921,96,1,41188.01,41
2493,592,172,5,9620.01,42
2494,25,95,3,42716.08,17
2495,670,524,2,41605.48,12
2496,934,6,5,43742.06,30
2497,85,216,5,12756.76,38
2498,991,118,2,48072.91,40
2499,155,156,1,17568.91,7
2500,888,472,4,50456.26,42
2501,143,55,1,7758.01,47
2502,690,92,1,22251.37,25
2503,108,133,2,1027.54,39
2504,739,33,4,18118.14,21
2505,678,542,4,6387.69,12
2506,948,220,1,45986.25,12
2507,442,390,3,517.95,0
2508,677,184,4,35252.61,42
2509,831,309,5,56701.41,48
2510,804,289,2,3398.97,18
2511,24,572,4,18984.07,8
2512,945,346,1,42475.39,20
2513,138,154,5,4905.46,8
2514,18,199,3,5603.89,22
2515,739,390,1,623.35,47
2516,671,2,2,61514.65,36
2517,611,354,2,21272.34,37
2518,509,18,1,1057.47,29
2519,122,146,3,52111.31,22
2520,563,335,5,12329.59,19
2521,781,134,2,21052.22,16
2522,965,77,2,27486.04,30
2523,953,56,4,39008.91,39
2524,166,491,2,9375.73,17
2525,62,171,5,46807.55,28
2526,737,88,4,51539.85,37
2527,23,423,2,50879.66,18
2528,544,110,3,14675.29,10
2529,848,8,2,25442.27,18
2530,34,256,1,11559.55,39
2531,372,416,4,46227.64,49
2532,656,463,3,23889.16,50
2533,316,67,3,61702.2,43
2534,798,357,3,693.88,11
2535,969,253,3,30581.39,6
2536,141,258,4,14886.43,7
2537,46,569,1,31469.67,50
2538,527,126,1,44909.72,47
2539,812,423,5,52643.91,28
2540,409,283,1,34276.02,27
2541,529,44,5,45856.99,6
2542,832,376,4,18175.64,37
2543,32,111,3,52013.97,29
2544,87,201,5,33925.32,28
2545,105,253,1,30414.5,14
2546,341,82,1,32281.47,18
2547,370,544,3,36873.91,12
2548,821,411,2,22475.54,12
2549,26,18,5,1130.68,22
2550,545,541,3,26484.41,45
2551,440,260,-4,43829.21,7
2552,575,6,3,40748.81,42
2553,823,206,5,54504.05,28
2554,945,261,4,63838.47,27
2555,843,153,1,16644.95,4
2556,538,247,2,45302.69,30
2557,20,33,1,23415.72,25
2558,425,436,1,42483.96,21
2559,642,26,1,43185.09,3
2560,458,498,4,22253.81,16
2561,39,21,3,7394.01,34
2562,787,566,1,31013.06,36
2563,776,277,5,35207.58,15
2564,684,68,3,58838.95,2
2565,262,514,-1,9156.21,19
2566,663,509,4,6221.51,33
2567,505,230,1,34461.4,37
2568,450,124,4,21087.35,35
2569,768,300,1,61860.7,24
2570,979,102,2,18405.69,18
2571,976,51,4,50210.74,17
2572,255,239,2,47521.18,27
2573,188,216,5,13423.54,38
2574,297,597,5,47596.96,39
2575,457,16,1,45811.78,16
2576,170,442,2,4692.25,29
2577,53,528,4,70071.95,34
2578,865,176,1,40449.57,3
2579,862,163,1,4672.22,42
2580,643,266,1,51774.12,34
2581,967,86,2,40709.98,44
2582,769,586,5,56004.8,49
2583,599,460,2,51211.88,5
2584,1000,456,1,24513.86,34
2585,516,297,5,38002.41,4
2586,994,560,4,60057.71,19
2587,548,142,2,38370.2,28
2588,970,365,5,15793.05,14
2589,585,451,5,16511.75,0
2590,553,177,1,16084.92,16
2591,554,48,4,62671.94,30
2592,683,96,2,41925.34,24
2593,577,88,3,54290.01,5
2594,783,87,2,32763.2,31
2595,691,277,2,42840.82,27
2596,574,517,2,62666.95,48
2597,402,593,4,58795.59,3
2598,274,45,5,17058.38,45
2599,121,265,1,11623.56,27
2600,116,364,4,51913.87,35
2601,658,255,2,60551.87,43
2602,916,567,5,22839.18,46
2603,387,363,1,67866.52,29
2604,595,408,2,37332.88,2
2605,907,432,3,22554.45,24
2606,393,560,2,57193.25,39
2607,440,27,3,40042.65,19
2608,156,67,4,53369.16,35
2609,347,105,4,48328.08,22
2610,594,249,4,16522.42,34
2611,129,1,5,74051.02,50
2612,798,228,3,20303.06,34
2613,714,514,2,8657.58,27
2614,141,265,4,10603.77,48
2615,540,456,5,23420.85,27
2616,23,65,1,26255.11,13
2617,850,116,5,46807.87,46
2618,255,367,5,5442.52,10
2619,841,210,4,26196.99,13
2620,487,418,1,40110.48,15
2621,45,261,3,57991.71,6
2622,411,341,1,72493.29,23
2623,929,286,3,7660.09,16
2624,128,100,4,43160.53,2
2625,894,198,3,29267.18,50
2626,581,427,4,14285.61,30
2627,774,496,1,42812.16,8
2628,717,265,5,10796.56,48
2629,560,43,5,53157.37,46
2630,3,411,4,28118.52,9
2631,100,279,1,29123.19,26
2632,530,108,2,58112.46,39
2633,190,404,4,39581.96,34
2634,433,552,5,11325.5,15
2635,716,596,4,50517.62,35
2636,451,320,5,20766.02,19
2637,706,93,3,3353.63,16
2638,322,51,1,44679.99,8
2639,740,185,1,42318.95,49
2640,490,370,2,43766.77,24
2641,911,46,3,463.5,30
2642,81,433,1,10996.01,38
2643,551,569,4,26443.91,20
2644,255,421,2,35938.65,37
2645,267,336,3,55849.19,24
2646,498,8,1,20455.64,41
2647,667,587,3,12606.38,19
2648,544,595,3,19792.99,18
2649,943,386,4,4471.78,17
2650,805,571,5,31842.32,31
2651,421,52,3,11261.31,16
2652,166,15,3,60531.96,23
2653,502,454,3,41653.18,1
2654,585,462,3,34510.21,14
2655,197,519,5,9367.51,8
2656,249,379,3,31936.54,24
2657,803,134,2,20607.82,21
2658,718,297,1,39066.58,40
2659,343,356,2,27816.18,0
2660,712,436,2,50048.7,7
2661,180,156,3,17413.25,48
2662,818,463,4,27963.14,30
2663,711,486,3,48775.69,48
2664,324,69,4,46932.59,5
2665,182,288,1,7599.2,32
2666,835,258,5,16582.08,40
2667,398,62,1,16264.14,34
2668,16,111,4,50274.89,25
2669,493,507,5,18884.28,5
2670,178,592,5,10855.05,22
2671,455,14,-3,50438.94,45
2672,419,270,2,12633.46,27
2673,78,151,1,54589.35,3
2674,209,542,3,5167.19,48
2675,906,491,3,8441.56,22
2676,714,396,5,18312.65,35
